sample_id,target_setting,seed,split,label,domain,text_source,text_length_chars,event_clean_mask,source_sparse_top2,event_semantic_rank,plm_deberta_rank,event_reliability_lr_bal_c0p03,peer_mermaid_moe,peer_mermaid_moe_seedlogitmean
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_384,target_liar,20260424,val,1,coaid,title_only,112,1.0,0.7425629290617849,0.8258009153318078,0.9164759725400458,0.8426773455377574,0.847254004576659,0.8592677345537757
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_42,target_liar,20260424,val,1,coaid,title_only,83,1.0,0.7740274599542334,0.5231693363844394,0.9124713958810068,0.5855263157894737,0.919908466819222,0.9399313501144164
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_424,target_liar,20260424,val,1,coaid,title_only,52,1.0,0.93220823798627,0.8935926773455377,0.9098970251716249,0.8995995423340961,0.8647025171624714,0.8995995423340961
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_44,target_liar,20260424,val,1,coaid,title_only,103,1.0,0.9862700228832952,0.9616704805491992,0.9585240274599542,0.9725400457665904,0.9742562929061784,0.9642448512585812
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_452,target_liar,20260424,val,1,coaid,title_only,87,1.0,0.8086384439359268,0.7285469107551488,0.8947368421052632,0.7697368421052632,0.8975972540045767,0.8990274599542334
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_457,target_liar,20260424,val,1,coaid,article_text,584,1.0,0.5572082379862701,0.7880434782608695,0.892162471395881,0.8335240274599542,0.9430778032036612,0.9210526315789472
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_476,target_liar,20260424,val,1,coaid,article_text,567,1.0,0.1907894736842105,0.562070938215103,0.8037757437070938,0.5932494279176201,0.4530892448512585,0.3094965675057208
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_478,target_liar,20260424,val,1,coaid,article_text,582,1.0,0.6464530892448512,0.8289473684210527,0.8953089244851259,0.8461098398169337,0.9293478260869564,0.8738558352402745
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_484,target_liar,20260424,val,1,coaid,article_text,570,1.0,0.2751716247139588,0.6473112128146453,0.6744851258581236,0.6956521739130435,0.1461670480549199,0.1104118993135011
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_494,target_liar,20260424,val,1,coaid,title_only,62,1.0,0.892162471395881,0.8758581235697941,0.9433638443935928,0.8941647597254004,0.951659038901602,0.9530892448512586
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_5,target_liar,20260424,val,1,coaid,title_only,122,1.0,0.8772883295194508,0.8435354691075515,0.9619565217391304,0.8964530892448512,0.960812356979405,0.9430778032036612
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_527,target_liar,20260424,val,1,coaid,title_only,41,1.0,0.852974828375286,0.9385011441647596,0.897025171624714,0.9336384439359268,0.9270594965675056,0.9336384439359268
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_530,target_liar,20260424,val,1,coaid,title_only,99,1.0,0.8232265446224256,0.8790045766590389,0.9018878718535468,0.8861556064073226,0.8775743707093822,0.88558352402746
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_531,target_liar,20260424,val,1,coaid,article_text,533,1.0,0.9124713958810068,0.907608695652174,0.9344965675057209,0.90675057208238,0.9556636155606408,0.9236270022883296
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_533,target_liar,20260424,val,1,coaid,article_text,498,1.0,0.7622997711670481,0.7794622425629291,0.8655606407322655,0.7874713958810069,0.7233981693363845,0.6538901601830663
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_547,target_liar,20260424,val,1,coaid,title_only,116,1.0,0.5194508009153318,0.8415331807780321,0.9213386727688788,0.8698512585812357,0.897025171624714,0.9007437070938216
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_60,target_liar,20260424,val,1,coaid,article_text,562,1.0,0.9279176201372996,0.9513729977116704,0.8915903890160183,0.9353546910755148,0.9785469107551488,0.9676773455377574
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_73,target_liar,20260424,val,1,coaid,title_only,84,1.0,0.630720823798627,0.6933638443935927,0.9399313501144164,0.7954805491990846,0.5031464530892449,0.6759153318077803
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_85,target_liar,20260424,val,1,coaid,title_only,72,1.0,0.7751716247139588,0.7176773455377574,0.8483981693363845,0.7520022883295194,0.8395308924485125,0.8647025171624714
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_88,target_liar,20260424,val,1,coaid,title_only,265,1.0,0.6596109839816934,0.8584096109839817,0.8993135011441648,0.924771167048055,0.8781464530892449,0.8747139588100686
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_89,target_liar,20260424,val,1,coaid,title_only,99,1.0,0.9230549199084668,0.9196224256292906,0.9213386727688788,0.9385011441647596,0.9033180778032036,0.9030320366132724
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_91,target_liar,20260424,val,1,coaid,title_only,44,1.0,0.9610983981693364,0.9971395881006864,0.9373569794050344,0.999999,0.8792906178489702,0.8875858123569794
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_99,target_liar,20260424,val,1,coaid,article_text,575,1.0,0.8852974828375286,0.9096109839816934,0.8772883295194508,0.9081807780320366,0.9799771167048056,0.9819794050343248
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_0,target_liar,20260424,val,0,coaid,article_text,529,1.0,0.2929061784897025,0.4676773455377574,0.0503432494279176,0.153604118993135,0.085812356979405,0.0898169336384439
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1,target_liar,20260424,val,0,coaid,article_text,547,1.0,0.4565217391304347,0.504862700228833,0.1687643020594965,0.3878718535469107,0.0474828375286041,0.0506292906178489
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_10,target_liar,20260424,val,0,coaid,article_text,571,1.0,0.664187643020595,0.6066933638443935,0.1084096109839816,0.4387871853546911,0.0489130434782608,0.0589244851258581
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1001,target_liar,20260424,val,0,coaid,article_text,536,1.0,0.2262585812356979,0.6530320366132724,0.2148169336384439,0.6524599542334096,0.4282036613272311,0.2562929061784897
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1003,target_liar,20260424,val,0,coaid,article_text,546,1.0,0.0211670480549199,0.0683638443935926,0.0655034324942791,0.0652173913043478,0.0840961098398169,0.0812356979405034
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1035,target_liar,20260424,val,0,coaid,article_text,552,1.0,0.0818077803203661,0.154462242562929,0.0557780320366132,0.068649885583524,0.098112128146453,0.0860983981693363
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1039,target_liar,20260424,val,0,coaid,article_text,534,1.0,0.2119565217391304,0.3009153318077803,0.0689359267734553,0.137299771167048,0.0391876430205949,0.0429061784897025
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_105,target_liar,20260424,val,0,coaid,article_text,554,1.0,0.1275743707093821,0.2700228832951945,0.0717963386727688,0.069508009153318,0.0191647597254004,0.017162471395881
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_106,target_liar,20260424,val,0,coaid,article_text,540,1.0,0.1124141876430206,0.2010869565217391,0.0712242562929061,0.102974828375286,0.4399313501144165,0.217391304347826
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1062,target_liar,20260424,val,0,coaid,article_text,532,1.0,0.2874713958810068,0.460812356979405,0.0614988558352402,0.1876430205949656,0.2474256292906178,0.177345537757437
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1065,target_liar,20260424,val,0,coaid,article_text,527,1.0,0.7113844393592678,0.6252860411899314,0.0881006864988558,0.4290617848970252,0.7560068649885584,0.6318649885583524
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1070,target_liar,20260424,val,0,coaid,article_text,526,1.0,0.2434210526315789,0.318649885583524,0.0360411899313501,0.1338672768878718,0.2946224256292906,0.1922196796338672
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_108,target_liar,20260424,val,0,coaid,article_text,581,1.0,0.6181350114416476,0.575228832951945,0.0869565217391304,0.2594393592677345,0.0260297482837528,0.0263157894736842
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1082,target_liar,20260424,val,0,coaid,article_text,553,1.0,0.098112128146453,0.0554919908466819,0.0566361556064073,0.0414759725400457,0.1118421052631579,0.0955377574370709
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_110,target_liar,20260424,val,0,coaid,article_text,562,1.0,0.0657894736842105,0.1061212814645309,0.0426201372997711,0.0363272311212814,0.0297482837528604,0.0214530892448512
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1100,target_liar,20260424,val,0,coaid,article_text,541,1.0,0.1538901601830663,0.2517162471395881,0.1161327231121281,0.2717391304347826,0.1819221967963386,0.1813501144164759
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1104,target_liar,20260424,val,0,coaid,article_text,528,1.0,0.0763729977116704,0.1867848970251716,0.0815217391304347,0.1424485125858123,0.1238558352402746,0.1207093821510297
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1112,target_liar,20260424,val,0,coaid,article_text,543,1.0,0.1759153318077803,0.4596681922196796,0.0520594965675057,0.3192219679633867,0.1753432494279176,0.1558924485125858
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1123,target_liar,20260424,val,0,coaid,article_text,540,1.0,0.2056636155606407,0.1862128146453089,0.0077231121281464,0.0423340961098398,0.0946796338672768,0.0909610983981693
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1125,target_liar,20260424,val,0,coaid,article_text,543,1.0,0.4774027459954233,0.6427345537757437,0.2640160183066362,0.6081235697940504,0.5921052631578947,0.4347826086956521
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1130,target_liar,20260424,val,0,coaid,article_text,545,1.0,0.5675057208237986,0.665903890160183,0.1209954233409611,0.5826659038901602,0.2685926773455377,0.2179633867276887
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1146,target_liar,20260424,val,0,coaid,article_text,513,1.0,0.183066361556064,0.295766590389016,0.0849542334096109,0.1384439359267734,0.0211670480549199,0.0223112128146453
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_117,target_liar,20260424,val,0,coaid,article_text,544,1.0,0.1495995423340961,0.3901601830663616,0.1950800915331808,0.3054919908466819,0.2274027459954233,0.159324942791762
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1178,target_liar,20260424,val,0,coaid,article_text,538,1.0,0.0820938215102974,0.1433066361556064,0.0512013729977116,0.0497711670480549,0.0449084668192219,0.0420480549199084
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1206,target_liar,20260424,val,0,coaid,article_text,236,1.0,0.0617848970251716,0.0280320366132723,0.0480549199084668,0.0506292906178489,0.0022883295194508,0.0031464530892448
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1207,target_liar,20260424,val,0,coaid,article_text,214,1.0,0.0623569794050343,0.0491990846681922,0.0411899313501144,0.0483409610983981,0.0317505720823798,0.040903890160183
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1227,target_liar,20260424,val,0,coaid,article_text,303,1.0,0.2314073226544622,0.3555491990846682,0.109553775743707,0.1578947368421052,0.0869565217391304,0.0557780320366132
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1235,target_liar,20260424,val,0,coaid,article_text,261,1.0,0.0532036613272311,0.0429061784897025,0.0635011441647597,0.0632151029748283,0.0031464530892448,0.0040045766590389
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1243,target_liar,20260424,val,0,coaid,article_text,611,1.0,0.0769450800915331,0.1784897025171624,0.0131578947368421,0.0074370709382151,0.0434782608695652,0.0623569794050343
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1252,target_liar,20260424,val,0,coaid,title_only,65,1.0,0.160183066361556,0.1962242562929061,0.0989702517162471,0.0446224256292906,0.1982265446224256,0.2254004576659038
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1263,target_liar,20260424,val,0,coaid,article_text,529,1.0,0.0480549199084668,0.0675057208237986,0.0700800915331807,0.0612128146453089,0.0463386727688787,0.0469107551487414
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1302,target_liar,20260424,val,0,coaid,article_text,607,1.0,0.1238558352402746,0.3252288329519451,0.0683638443935926,0.0881006864988558,0.0143020594965675,0.0151601830663615
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_131,target_liar,20260424,val,0,coaid,article_text,539,1.0,0.3057780320366132,0.5486270022883295,0.068649885583524,0.3526887871853547,0.102116704805492,0.0758009153318077
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_132,target_liar,20260424,val,0,coaid,article_text,554,1.0,0.1395881006864988,0.0872425629290617,0.0803775743707093,0.0594965675057208,0.1132723112128146,0.0863844393592677
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1321,target_liar,20260424,val,0,coaid,article_text,551,1.0,0.1049771167048054,0.1573226544622425,0.080091533180778,0.0549199084668192,0.0371853546910755,0.0446224256292906
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1322,target_liar,20260424,val,0,coaid,article_text,635,1.0,0.0380434782608695,0.0855263157894736,0.0317505720823798,0.0377574370709382,0.0014302059496567,0.0017162471395881
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1359,target_liar,20260424,val,0,coaid,article_text,541,1.0,0.1121281464530892,0.0946796338672768,0.1127002288329519,0.0766590389016018,0.0443363844393592,0.0471967963386727
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1366,target_liar,20260424,val,0,coaid,article_text,627,1.0,0.1639016018306636,0.3595537757437071,0.0680778032036613,0.1109839816933638,0.0208810068649885,0.0220251716247139
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1369,target_liar,20260424,val,0,coaid,article_text,511,1.0,0.1899313501144164,0.357837528604119,0.0780892448512585,0.1118421052631579,0.0154462242562929,0.0168764302059496
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1408,target_liar,20260424,val,0,coaid,article_text,501,1.0,0.0860983981693363,0.0935354691075514,0.0918192219679633,0.0552059496567505,0.0203089244851258,0.0194508009153318
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1412,target_liar,20260424,val,0,coaid,article_text,566,1.0,0.0986842105263157,0.3375286041189931,0.0500572082379862,0.1235697940503432,0.0346109839816933,0.0300343249427917
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1414,target_liar,20260424,val,0,coaid,article_text,609,1.0,0.0203089244851258,0.0411899313501144,0.0715102974828375,0.0663615560640732,0.0291762013729977,0.0340389016018306
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1416,target_liar,20260424,val,0,coaid,article_text,534,1.0,0.8132151029748284,0.620137299771167,0.0703661327231121,0.3687070938215103,0.0506292906178489,0.04662471395881
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1421,target_liar,20260424,val,0,coaid,article_text,549,1.0,0.017162471395881,0.0280320366132723,0.0592105263157894,0.0675057208237986,0.0303203661327231,0.0366132723112128
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1433,target_liar,20260424,val,0,coaid,article_text,526,1.0,0.1610411899313501,0.2191075514874141,0.074370709382151,0.0758009153318077,0.0148741418764302,0.0148741418764302
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1434,target_liar,20260424,val,0,coaid,title_only,30,1.0,0.6189931350114416,0.5040045766590389,0.2811784897025172,0.4116132723112128,0.4731121281464531,0.5197368421052632
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1462,target_liar,20260424,val,0,coaid,article_text,586,1.0,0.1324370709382151,0.2408466819221968,0.1215675057208238,0.1410183066361556,0.0220251716247139,0.0266018306636155
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1485,target_liar,20260424,val,0,coaid,article_text,522,1.0,0.5534897025171625,0.4344965675057208,0.188787185354691,0.2374141876430206,0.0145881006864988,0.0157322654462242
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1496,target_liar,20260424,val,0,coaid,article_text,601,1.0,0.2159610983981693,0.5477688787185355,0.2062356979405034,0.5632151029748284,0.2302631578947368,0.1802059496567505
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1497,target_liar,20260424,val,0,coaid,article_text,542,1.0,0.1507437070938215,0.2751716247139588,0.131578947368421,0.1538901601830663,0.0426201372997711,0.0394736842105263
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1505,target_liar,20260424,val,0,coaid,article_text,568,1.0,0.5122997711670481,0.6518878718535469,0.2202517162471396,0.5803775743707094,0.1776315789473684,0.1639016018306636
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_151,target_liar,20260424,val,0,coaid,article_text,534,1.0,0.1375858123569794,0.1441647597254004,0.0860983981693363,0.0646453089244851,0.022883295194508,0.0225972540045766
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_152,target_liar,20260424,val,0,coaid,article_text,553,1.0,0.3203661327231121,0.4862700228832952,0.0451945080091533,0.1510297482837528,0.0503432494279176,0.052345537757437
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1526,target_liar,20260424,val,0,coaid,article_text,571,1.0,0.1475972540045766,0.3741418764302059,0.1441647597254004,0.3140732265446224,0.0732265446224256,0.0941075514874141
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1530,target_liar,20260424,val,0,coaid,article_text,617,1.0,0.6372997711670481,0.5863844393592678,0.2388443935926773,0.449370709382151,0.0952517162471395,0.1106979405034325
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1534,target_liar,20260424,val,0,coaid,article_text,444,1.0,0.5589244851258581,0.558066361556064,0.1455949656750572,0.3329519450800915,0.069508009153318,0.0855263157894736
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1554,target_liar,20260424,val,0,coaid,article_text,588,1.0,0.6361556064073226,0.6086956521739131,0.1561784897025171,0.4994279176201373,0.5594965675057209,0.2983409610983982
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1587,target_liar,20260424,val,0,coaid,title_only,71,1.0,0.5486270022883295,0.8023455377574371,0.3192219679633867,0.7428489702517163,0.7382723112128147,0.6704805491990846
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_184,target_liar,20260424,val,0,coaid,title_only,86,1.0,0.4342105263157895,0.4098970251716247,0.1218535469107551,0.2088100686498855,0.1679061784897025,0.1667620137299771
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_194,target_liar,20260424,val,0,coaid,title_only,53,1.0,0.6501716247139588,0.8029176201372997,0.3100686498855835,0.7685926773455377,0.8412471395881007,0.7831807780320366
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_196,target_liar,20260424,val,0,coaid,title_only,76,1.0,0.2439931350114416,0.2102402745995423,0.5429061784897025,0.1922196796338672,0.2079519450800915,0.2062356979405034
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_197,target_liar,20260424,val,0,coaid,title_only,76,1.0,0.3183638443935926,0.6959382151029748,0.1495995423340961,0.6338672768878718,0.2070938215102974,0.227974828375286
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_2,target_liar,20260424,val,0,coaid,article_text,563,1.0,0.6836384439359268,0.2977688787185354,0.0818077803203661,0.080949656750572,0.0177345537757437,0.0143020594965675
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_20,target_liar,20260424,val,0,coaid,article_text,571,1.0,0.159324942791762,0.2840389016018306,0.1124141876430206,0.0835240274599542,0.0692219679633867,0.0543478260869565
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_203,target_liar,20260424,val,0,coaid,title_only,56,1.0,0.3544050343249428,0.3203661327231121,0.1573226544622425,0.1290045766590389,0.1604691075514874,0.1847826086956521
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_206,target_liar,20260424,val,0,coaid,title_only,84,1.0,0.3741418764302059,0.4891304347826087,0.1521739130434782,0.4073226544622426,0.2428489702517162,0.2514302059496567
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_219,target_liar,20260424,val,0,coaid,title_only,67,1.0,0.2259725400457665,0.5205949656750573,0.1041189931350114,0.4030320366132723,0.1687643020594965,0.2016590389016018
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_232,target_liar,20260424,val,0,coaid,title_only,77,1.0,0.4688215102974828,0.5125858123569794,0.1387299771167048,0.4533752860411899,0.1467391304347826,0.160183066361556
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_242,target_liar,20260424,val,0,coaid,title_only,56,1.0,0.1890732265446224,0.3964530892448512,0.1839244851258581,0.4058924485125858,0.2356979405034324,0.2502860411899313
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_247,target_liar,20260424,val,0,coaid,title_only,61,1.0,0.4871281464530893,0.8366704805491991,0.1976544622425629,0.8097826086956522,0.3332379862700229,0.3435354691075515
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_256,target_liar,20260424,val,0,coaid,title_only,54,1.0,0.3672768878718535,0.409324942791762,0.159324942791762,0.2903318077803203,0.2136727688787185,0.2133867276887872
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_258,target_liar,20260424,val,0,coaid,title_only,48,1.0,0.7171052631578947,0.8209382151029748,0.1925057208237986,0.7820366132723112,0.1607551487414187,0.1896453089244851
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_260,target_liar,20260424,val,0,coaid,title_only,70,1.0,0.2597254004576659,0.4633867276887872,0.2239702517162471,0.3984553775743707,0.2808924485125858,0.2611556064073226
