sample_id,target_setting,seed,split,label,domain,text_source,text_length_chars,event_clean_mask,source_sparse_top2,event_semantic_rank,plm_deberta_rank,event_reliability_lr_bal_c0p03,peer_mermaid_moe,peer_mermaid_moe_seedlogitmean
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_292,target_pmd,20260425,val,1,coaid,article_text,615,1.0,0.8165823089901181,0.9821643769583032,0.9611954687876596,0.9932513858761148,0.9640877319836104,0.9722824777054712
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_296,target_pmd,20260425,val,1,coaid,title_only,96,1.0,0.9315497710291636,0.911303928657508,0.9787900698963604,0.9301036394311882,0.967944082911545,0.9732465654374548
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_306,target_pmd,20260425,val,1,coaid,title_only,48,1.0,0.9937334297421064,0.9698722583755122,0.9932513858761148,0.9872258375512172,0.9961436490720657,0.9959026271390696
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_322,target_pmd,20260425,val,1,coaid,article_text,157,1.0,0.1648590021691974,0.2195709809592673,0.9544468546637744,0.3923837069173295,0.8664738491202699,0.9081706435285612
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_334,target_pmd,20260425,val,1,coaid,title_only,102,1.0,0.4605929139551699,0.794649313087491,0.2836828151361774,0.8377922390937576,0.3723788864786695,0.3574355266329236
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_352,target_pmd,20260425,val,1,coaid,title_only,42,1.0,0.7712701855868884,0.6890817064352857,0.9746926970354304,0.8756326825741142,0.9807182453603278,0.9744516751024344
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_367,target_pmd,20260425,val,1,coaid,title_only,61,1.0,0.8136900457941673,0.9052783803326104,0.9966256929380574,0.9570980959267292,0.9930103639431188,0.9896360568811762
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_370,target_pmd,20260425,val,1,coaid,title_only,40,1.0,0.4673415280790552,0.5844781875150639,0.9708363461074958,0.6953482766931791,0.7339117859725235,0.7973005543504459
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_371,target_pmd,20260425,val,1,coaid,title_only,148,1.0,0.9966256929380574,0.9245601349722824,0.9983128464690288,0.958062183658713,0.9860207278862376,0.9807182453603278
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_375,target_pmd,20260425,val,1,coaid,title_only,62,1.0,0.9944564955410944,0.9279344420342251,0.9867437936852254,0.9660159074475776,0.999999,0.999999
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_377,target_pmd,20260425,val,1,coaid,article_text,589,1.0,0.8818992528320078,0.3571945046999277,0.9698722583755122,0.2848879248011569,0.8474331164135936,0.8671969149192577
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_392,target_pmd,20260425,val,1,coaid,title_only,57,1.0,0.2839238370691733,0.3171848638226078,0.9865027717522294,0.4507110147023379,0.621354543263437,0.6490720655579658
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_404,target_pmd,20260425,val,1,coaid,title_only,53,1.0,0.950349481802844,0.9756567847674138,0.9959026271390696,0.9893950349481804,0.995179561340082,0.9915642323451436
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_410,target_pmd,20260425,val,1,coaid,article_text,621,1.0,0.2631959508315257,0.4924078091106291,0.9771029163653892,0.5755603759942155,0.9932513858761148,0.9922872981441312
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_432,target_pmd,20260425,val,1,coaid,title_only,132,1.0,0.987707881417209,0.940467582550012,0.980477223427332,0.9730055435044588,0.9920462762111352,0.9816823330923116
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_450,target_pmd,20260425,val,1,coaid,title_only,138,1.0,0.4728850325379609,0.6953482766931791,0.9891540130151844,0.7968185104844541,0.9992769342010124,0.997589780670041
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_457,target_pmd,20260425,val,1,coaid,article_text,584,1.0,0.911303928657508,0.8992528320077127,0.9828874427572908,0.9250421788382744,0.980477223427332,0.9761388286334056
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_460,target_pmd,20260425,val,1,coaid,title_only,96,1.0,0.1046035189202217,0.1564232345143408,0.1520848397204145,0.3268257411424439,0.9780670040973728,0.9664979513135696
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_47,target_pmd,20260425,val,1,coaid,title_only,106,1.0,0.6616052060737527,0.8423716558206796,0.9821643769583032,0.903350204868643,0.9696312364425164,0.9590262713906964
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_48,target_pmd,20260425,val,1,coaid,article_text,577,1.0,0.9927693420101228,0.8900939985538684,0.9896360568811762,0.9006989636056881,0.9715594119064836,0.9790310918293564
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_486,target_pmd,20260425,val,1,coaid,article_text,533,1.0,0.9881899252832008,0.9927693420101228,0.9792721137623523,0.9995179561340082,0.9934924078091106,0.9939744516751025
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_510,target_pmd,20260425,val,1,coaid,article_text,536,1.0,0.2668112798264642,0.9002169197396963,0.9862617498192336,0.9775849602313812,0.779464931308749,0.8153771993251386
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_517,target_pmd,20260425,val,1,coaid,article_text,370,1.0,0.8590021691973969,0.9544468546637744,0.9954205832730778,0.9631236442516268,0.9874668594842132,0.9908411665461556
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_538,target_pmd,20260425,val,1,coaid,article_text,619,1.0,0.5449505905037358,0.8920221740178357,0.1265365148228489,0.8794890335020487,0.9889129910821884,0.990118100747168
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_546,target_pmd,20260425,val,1,coaid,title_only,250,1.0,0.3752711496746204,0.923114003374307,0.8445408532176428,0.9708363461074958,0.8780429019040733,0.8925042178838274
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_57,target_pmd,20260425,val,1,coaid,title_only,68,1.0,0.5953241744998795,0.9127500602554832,0.9992769342010124,0.9886719691491924,0.9959026271390696,0.9937334297421064
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_71,target_pmd,20260425,val,1,coaid,title_only,57,1.0,0.8556278621354543,0.9578211617257172,0.989877078814172,0.9592672933236924,0.9939744516751025,0.9910821884791516
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_8,target_pmd,20260425,val,1,coaid,title_only,74,1.0,0.9366112316220776,0.8710532658471921,0.9546878765967703,0.8867196914919258,0.8353820197637986,0.8879248011569053
coaid_05-01-2020_05-01-2020_NewsFakeCOVID-19.csv_86,target_pmd,20260425,val,1,coaid,title_only,86,1.0,0.8618944323933478,0.9043142926006268,0.9990359122680164,0.9583032055917088,0.9946975174740902,0.994938539407086
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_0,target_pmd,20260425,val,0,coaid,article_text,529,1.0,0.1450952036635333,0.3248975656784767,0.0576042419860207,0.2443962400578452,0.0737527114967462,0.0657989877078814
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1,target_pmd,20260425,val,0,coaid,article_text,547,1.0,0.0698963605688117,0.1349722824777054,0.0402506628103157,0.2357194504699927,0.0532658471920944,0.0315738732224632
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_10,target_pmd,20260425,val,0,coaid,article_text,571,1.0,0.1371414798746686,0.3128464690286816,0.0501325620631477,0.0711014702337912,0.0609785490479633,0.0445890576042419
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1001,target_pmd,20260425,val,0,coaid,article_text,536,1.0,0.1074957821161725,0.1282236683538202,0.012292118582791,0.0754398650277175,0.1564232345143408,0.1070137382501807
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1003,target_pmd,20260425,val,0,coaid,article_text,546,1.0,0.0040973728609303,0.0204868643046517,0.0831525668835864,0.1631718486382261,0.0523017594601108,0.0547119787900699
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1035,target_pmd,20260425,val,0,coaid,article_text,552,1.0,0.0332610267534345,0.1889611954687876,0.0747167992287298,0.2166787177633164,0.0633887683779223,0.0711014702337912
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1039,target_pmd,20260425,val,0,coaid,article_text,534,1.0,0.0819474572186069,0.1190648348999759,0.0751988430947216,0.1041214750542299,0.0226560617016148,0.0373583996143649
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_105,target_pmd,20260425,val,0,coaid,article_text,554,1.0,0.0532658471920944,0.0390455531453362,0.0819474572186069,0.0747167992287298,0.0207278862376476,0.0125331405157869
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_106,target_pmd,20260425,val,0,coaid,article_text,540,1.0,0.054229934924078,0.1173776813690045,0.0474813208001928,0.1349722824777054,0.2306579898770788,0.1911303928657508
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1062,target_pmd,20260425,val,0,coaid,article_text,532,1.0,0.1981200289226319,0.2386117136659436,0.0867678958785249,0.1851048445408532,0.1665461557001687,0.1636538925042178
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1065,target_pmd,20260425,val,0,coaid,article_text,527,1.0,0.7944082911544951,0.3386358158592432,0.0426608821402747,0.0855627862135454,0.3386358158592432,0.3073029645697758
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1070,target_pmd,20260425,val,0,coaid,article_text,526,1.0,0.2634369727645215,0.3429742106531694,0.0858038081465413,0.2106531694384188,0.2174017835623041,0.210412147505423
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_108,target_pmd,20260425,val,0,coaid,article_text,581,1.0,0.086526873945529,0.1489515545914678,0.0657989877078814,0.1289467341528079,0.0079537237888647,0.0067486141238852
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1082,target_pmd,20260425,val,0,coaid,article_text,553,1.0,0.0380814654133526,0.0559170884550494,0.0662810315738732,0.0318148951554591,0.0563991323210412,0.0713424921667871
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_110,target_pmd,20260425,val,0,coaid,article_text,562,1.0,0.0200048204386599,0.08411665461557,0.0641118341769101,0.0884550494094962,0.0431429260062665,0.0556760665220535
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1100,target_pmd,20260425,val,0,coaid,article_text,541,1.0,0.0800192817546396,0.1033984092552422,0.0298867196914919,0.0971318389973487,0.1860689322728368,0.1337671728127259
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1104,target_pmd,20260425,val,0,coaid,article_text,528,1.0,0.0503735839961436,0.1798023620149433,0.0438659918052542,0.0831525668835864,0.0650759219088937,0.0378404434803567
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1112,target_pmd,20260425,val,0,coaid,article_text,543,1.0,0.0906242468064593,0.5500120510966497,0.0433839479392624,0.5630272354784286,0.1176187033020004,0.0896601590744757
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1123,target_pmd,20260425,val,0,coaid,article_text,540,1.0,0.1036394311882381,0.2075198843094721,0.0585683297180043,0.0330200048204386,0.0677271631718486,0.059291395516992
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1125,target_pmd,20260425,val,0,coaid,article_text,543,1.0,0.7488551458182695,0.759942154736081,0.056881176187033,0.6061701614846952,0.1882381296697999,0.1475054229934924
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1130,target_pmd,20260425,val,0,coaid,article_text,545,1.0,0.7936852253555073,0.6941431670281996,0.0429019040732706,0.5341046035189202,0.2593395999035912,0.1812484936129187
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1146,target_pmd,20260425,val,0,coaid,article_text,513,1.0,0.0764039527597011,0.2887442757290913,0.0544709568570739,0.0645938780429019,0.0845986984815618,0.0768859966256929
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_117,target_pmd,20260425,val,0,coaid,article_text,544,1.0,0.1111111111111111,0.3200771270185586,0.0308508074234755,0.2060737527114967,0.128705712219812,0.13352615087973
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1178,target_pmd,20260425,val,0,coaid,article_text,538,1.0,0.0351892022174017,0.1602795854422752,0.0942395758013979,0.103880453121234,0.007230657989877,0.0156664256447336
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1206,target_pmd,20260425,val,0,coaid,article_text,236,1.0,0.0402506628103157,0.0535068691250903,0.0645938780429019,0.0431429260062665,0.0636297903109183,0.0520607375271149
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1207,target_pmd,20260425,val,0,coaid,article_text,214,1.0,0.0272354784285369,0.054229934924078,0.0523017594601108,0.1798023620149433,0.0091588334538443,0.0127741624487828
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1227,target_pmd,20260425,val,0,coaid,article_text,303,1.0,0.0853217642805495,0.1448541817305375,0.088937093275488,0.1108700891781152,0.0749578211617257,0.0759219088937093
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1235,target_pmd,20260425,val,0,coaid,article_text,261,1.0,0.0441070137382501,0.0894191371414798,0.0689322728368281,0.0549530007230658,0.0701373825018076,0.0655579657748855
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1243,target_pmd,20260425,val,0,coaid,article_text,611,1.0,0.0228970836346107,0.1496746203904555,0.0588093516510002,0.0429019040732706,0.0077127018558688,0.0053024825259098
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1252,target_pmd,20260425,val,0,coaid,title_only,65,1.0,0.0629067245119305,0.294528802120993,0.0735116895637503,0.0672451193058568,0.1077368040491684,0.1342492166787177
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1263,target_pmd,20260425,val,0,coaid,article_text,529,1.0,0.0161484695107254,0.0739937334297421,0.1082188479151602,0.1605206073752711,0.0424198602072788,0.0332610267534345
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1302,target_pmd,20260425,val,0,coaid,article_text,607,1.0,0.051819715594119,0.1436490720655579,0.08411665461557,0.1590744757772957,0.0120510966497951,0.0106049650518197
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_131,target_pmd,20260425,val,0,coaid,article_text,539,1.0,0.2762111352133044,0.3039286575078332,0.0260303687635574,0.059291395516992,0.0670040973728609,0.0785731501566642
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_132,target_pmd,20260425,val,0,coaid,article_text,554,1.0,0.0498915401301518,0.0173535791757049,0.0322969390214509,0.034466136418414,0.0621836587129428,0.0486864304651723
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1321,target_pmd,20260425,val,0,coaid,article_text,551,1.0,0.029645697758496,0.0547119787900699,0.0727886237647626,0.0993010363943118,0.0260303687635574,0.0173535791757049
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1322,target_pmd,20260425,val,0,coaid,article_text,635,1.0,0.0183176669076886,0.1906483489997589,0.1019522776572668,0.1265365148228489,0.0002410219329959,0.0004820438659918
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1359,target_pmd,20260425,val,0,coaid,article_text,541,1.0,0.0525427813931067,0.128705712219812,0.0845986984815618,0.0980959267293323,0.0335020486864304,0.0330200048204386
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1366,target_pmd,20260425,val,0,coaid,article_text,627,1.0,0.0677271631718486,0.1667871776331646,0.0645938780429019,0.135936370209689,0.0036153289949385,0.0077127018558688
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1369,target_pmd,20260425,val,0,coaid,article_text,511,1.0,0.0744757772957339,0.193058568329718,0.1079778259821643,0.296939021450952,0.0445890576042419,0.0361532899493853
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1408,target_pmd,20260425,val,0,coaid,article_text,501,1.0,0.0241021932995902,0.0684502289708363,0.1099060014461316,0.0614605929139551,0.0149433598457459,0.01470233791275
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1412,target_pmd,20260425,val,0,coaid,article_text,566,1.0,0.0595324174499879,0.3357435526632923,0.0713424921667871,0.1875150638708122,0.017112557242709,0.017112557242709
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1414,target_pmd,20260425,val,0,coaid,article_text,609,1.0,0.0055435044589057,0.0120510966497951,0.0561581103880453,0.1986020727886237,0.0065075921908893,0.0062665702578934
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1416,target_pmd,20260425,val,0,coaid,article_text,534,1.0,0.0843576765485659,0.2778982887442757,0.076644974692697,0.4297421065316943,0.039527597011328,0.0453121234032296
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1421,target_pmd,20260425,val,0,coaid,article_text,549,1.0,0.0086767895878524,0.0349481802844058,0.0995420583273077,0.1291877560858038,0.0175946011087008,0.0149433598457459
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1433,target_pmd,20260425,val,0,coaid,article_text,526,1.0,0.0792962159556519,0.1108700891781152,0.0976138828633405,0.1356953482766932,0.0159074475777295,0.012292118582791
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1434,target_pmd,20260425,val,0,coaid,title_only,30,1.0,0.749819233550253,0.4912026994456495,0.1332851289467341,0.3849120269944565,0.2239093757531935,0.1865509761388286
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1462,target_pmd,20260425,val,0,coaid,article_text,586,1.0,0.088937093275488,0.1822125813449024,0.0600144613159797,0.093998553868402,0.0455531453362256,0.0465172330682092
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1485,target_pmd,20260425,val,0,coaid,article_text,522,1.0,0.1207519884309472,0.2803085080742347,0.0983369486623282,0.3451434080501325,0.0127741624487828,0.0101229211858279
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1496,target_pmd,20260425,val,0,coaid,article_text,601,1.0,0.1009881899252832,0.3208001928175464,0.0961677512653651,0.3294769824053989,0.1246083393588816,0.1193058568329718
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1497,target_pmd,20260425,val,0,coaid,article_text,542,1.0,0.0918293564714389,0.2663292359604724,0.0918293564714389,0.2340322969390214,0.064352856109906,0.0802603036876355
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1505,target_pmd,20260425,val,0,coaid,article_text,568,1.0,0.7522294528802121,0.5203663533381537,0.1002651241262955,0.386117136659436,0.0807423475536273,0.071583514099783
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_151,target_pmd,20260425,val,0,coaid,article_text,534,1.0,0.0436249698722583,0.0607375271149674,0.1031573873222463,0.1566642564473367,0.0368763557483731,0.0241021932995902
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_152,target_pmd,20260425,val,0,coaid,article_text,553,1.0,0.1670281995661605,0.3294769824053989,0.0479633646661846,0.2034225114485418,0.0380814654133526,0.0407327066763075
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1526,target_pmd,20260425,val,0,coaid,article_text,571,1.0,0.059291395516992,0.3767172812725958,0.0896601590744757,0.4123885273559894,0.0915883345384429,0.0735116895637503
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1530,target_pmd,20260425,val,0,coaid,article_text,617,1.0,0.7654856591949868,0.3304410701373825,0.069173294769824,0.0448300795372378,0.1426849843335743,0.1029163653892504
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1534,target_pmd,20260425,val,0,coaid,article_text,444,1.0,0.1089419137141479,0.1067727163171848,0.1002651241262955,0.1542540371173776,0.1364184140756809,0.1328030850807423
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1554,target_pmd,20260425,val,0,coaid,article_text,588,1.0,0.3212822366835382,0.5220535068691251,0.0848397204145577,0.4497469269703543,0.230175946011087,0.2140274765003615
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_1587,target_pmd,20260425,val,0,coaid,title_only,71,1.0,0.9002169197396963,0.911062906724512,0.8623764762593396,0.8864786695589298,0.8187515063870813,0.8679199807182454
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_184,target_pmd,20260425,val,0,coaid,title_only,86,1.0,0.3164617980236201,0.3453844299831284,0.0619426367799469,0.2405398891299108,0.0600144613159797,0.0756808869607134
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_194,target_pmd,20260425,val,0,coaid,title_only,53,1.0,0.8681610026512413,0.9223909375753192,0.0952036635333815,0.9096167751265364,0.932995902627139,0.9462521089419136
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_196,target_pmd,20260425,val,0,coaid,title_only,76,1.0,0.1557001687153531,0.4497469269703543,0.2800674861412388,0.5020486864304652,0.2441552181248493,0.2084839720414557
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_197,target_pmd,20260425,val,0,coaid,title_only,76,1.0,0.4013015184381778,0.8717763316461798,0.079055194022656,0.900939985538684,0.1482284887924801,0.1424439624005784
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_2,target_pmd,20260425,val,0,coaid,article_text,563,1.0,0.0530248252590985,0.2856109906001446,0.0400096408773198,0.0660400096408773,0.0330200048204386,0.0294046758255001
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_20,target_pmd,20260425,val,0,coaid,article_text,571,1.0,0.0602554832489756,0.1838997348758737,0.0655579657748855,0.0310918293564714,0.0281995661605206,0.0134972282477705
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_203,target_pmd,20260425,val,0,coaid,title_only,56,1.0,0.4237165582067968,0.4572186068932273,0.0397686189443239,0.2658471920944806,0.066763075439865,0.0836346107495782
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_206,target_pmd,20260425,val,0,coaid,title_only,84,1.0,0.1123162207760906,0.3109182935647144,0.0457941672692214,0.3909375753193541,0.0978549047963364,0.1099060014461316
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_219,target_pmd,20260425,val,0,coaid,title_only,67,1.0,0.2776572668112798,0.744998794890335,0.029645697758496,0.5647143890093999,0.1378645456736563,0.1419619185345866
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_232,target_pmd,20260425,val,0,coaid,title_only,77,1.0,0.4798746685948421,0.7556037599421548,0.0532658471920944,0.6035189202217401,0.0735116895637503,0.0877319836105085
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_242,target_pmd,20260425,val,0,coaid,title_only,56,1.0,0.13352615087973,0.4432393347794649,0.0510966497951313,0.4295010845986984,0.1178597252349963,0.1214750542299349
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_247,target_pmd,20260425,val,0,coaid,title_only,61,1.0,0.5654374548083876,0.8729814413111593,0.1147264401060496,0.9281754639672212,0.2764521571463003,0.3280308508074235
coaid_05-01-2020_05-01-2020_NewsRealCOVID-19.csv_256,target_pmd,20260425,val,0,coaid,title_only,54,1.0,0.2116172571704025,0.3844299831284647,0.0578452639190166,0.281995661605206,0.1043624969872258,0.1176187033020004
